Orthogroup	HabuProteins	HumanProteins
OG0018008		NP_001265417.1
OG0018009		NP_001265418.1
OG0018010		NP_001265419.1
OG0018011		NP_001265420.1
OG0018012		NP_001265421.1
OG0018013		NP_001265422.1
OG0018014		NP_001265423.1
OG0018015		NP_001265433.1
OG0018016		NP_001265476.1
OG0018017		NP_001265508.1
OG0018018		NP_001265523.1
OG0018019		NP_001265554.1
OG0018020		NP_001265559.1
OG0018021		NP_001267487.1
OG0018022		NP_001268226.1
OG0018023		NP_001268411.1
OG0018024		NP_001268665.1
OG0018025		NP_001268666.1
OG0018026		NP_001268698.1
OG0018027		NP_001268885.1
OG0018028		NP_001269046.1
OG0018029		NP_001269092.1
OG0018030		NP_001269110.1
OG0018031		NP_001269111.1
OG0018032		NP_001269126.1
OG0018033		NP_001269163.1
OG0018034		NP_001269210.1
OG0018035		NP_001269320.1
OG0018036		NP_001269331.1
OG0018037		NP_001269333.1
OG0018038		NP_001269359.1
OG0018039		NP_001269371.1
OG0018040		NP_001269406.1
OG0018041		NP_001269414.1
OG0018042		NP_001269465.1
OG0018043		NP_001269473.1
OG0018044		NP_001269481.1
OG0018045		NP_001269483.1
OG0018046		NP_001269491.1
OG0018047		NP_001269493.1
OG0018048		NP_001269526.1
OG0018049		NP_001269532.1
OG0018050		NP_001269533.1
OG0018051		NP_001269541.1
OG0018052		NP_001269581.1
OG0018053		NP_001269588.1
OG0018054		NP_001269633.1
OG0018055		NP_001269634.1
OG0018056		NP_001269635.1
OG0018057		NP_001269658.1
OG0018058		NP_001269661.1
OG0018059		NP_001269728.1
OG0018060		NP_001269729.1
OG0018061		NP_001269788.1
OG0018062		NP_001269803.1
OG0018063		NP_001269856.1
OG0018064		NP_001269861.1
OG0018065		NP_001269878.1
OG0018066		NP_001269882.1
OG0018067		NP_001269883.1
OG0018068		NP_001269884.1
OG0018069		NP_001269885.1
OG0018070		NP_001269888.1
OG0018071		NP_001269889.1
OG0018072		NP_001269901.1
OG0018073		NP_001269902.1
OG0018074		NP_001269908.1
OG0018075		NP_001269909.1
OG0018076		NP_001269910.1
OG0018077		NP_001269911.1
OG0018078		NP_001269947.1
OG0018079		NP_001269949.1
OG0018080		NP_001269951.1
OG0018081		NP_001269960.1
OG0018082		NP_001269961.1
OG0018083		NP_001269962.1
OG0018084		NP_001269971.1
OG0018085		NP_001271131.1
OG0018086		NP_001271144.1
OG0018087		NP_001271145.1
OG0018088		NP_001271267.1
OG0018089		NP_001271270.1
OG0018090		NP_001271293.2
OG0018091		NP_001271294.1
OG0018092		NP_001271344.1
OG0018093		NP_001271455.1
OG0018094		NP_001272452.1
OG0018095		NP_001272455.1
OG0018096		NP_001272457.1
OG0018097		NP_001272972.1
OG0018098		NP_001272973.1
OG0018099		NP_001272982.1
OG0018100		NP_001272983.1
OG0018101		NP_001273.1
OG0018102		NP_001273004.1
OG0018103		NP_001273031.1
OG0018104		NP_001273036.1
OG0018105		NP_001273102.1
OG0018106		NP_001273103.1
OG0018107		NP_001273104.1
OG0018108		NP_001273105.1
OG0018109		NP_001273106.1
OG0018110		NP_001273145.1
OG0018111		NP_001273181.1
OG0018112		NP_001273188.1
OG0018113		NP_001273285.1
OG0018114		NP_001273343.1
OG0018115		NP_001273345.1
OG0018116		NP_001273349.1
OG0018117		NP_001273355.1
OG0018118		NP_001273357.1
OG0018119		NP_001273380.1
OG0018120		NP_001273407.1
OG0018121		NP_001273429.1
OG0018122		NP_001273541.1
OG0018123		NP_001273555.1
OG0018124		NP_001273556.1
OG0018125		NP_001273573.1
OG0018126		NP_001273574.1
OG0018127		NP_001273578.1
OG0018128		NP_001273609.1
OG0018129		NP_001273620.1
OG0018130		NP_001273639.1
OG0018131		NP_001273640.1
OG0018132		NP_001273644.1
OG0018133		NP_001273646.1
OG0018134		NP_001273670.1
OG0018135		NP_001273671.1
OG0018136		NP_001273678.1
OG0018137		NP_001273684.1
OG0018138		NP_001273701.1
OG0018139		NP_001273743.1
OG0018140		NP_001273942.1
OG0018141		NP_001273974.1
OG0018142		NP_001273988.1
OG0018143		NP_001273990.1
OG0018144		NP_001274065.1
OG0018145		NP_001274066.1
OG0018146		NP_001274144.1
OG0018147		NP_001274181.1
OG0018148		NP_001274316.1
OG0018149		NP_001274419.1
OG0018150		NP_001274514.1
OG0018151		NP_001274666.2
OG0018152		NP_001274744.1
OG0018153		NP_001274745.1
OG0018154		NP_001275508.1
OG0018155		NP_001275509.1
OG0018156		NP_001275510.1
OG0018157		NP_001275551.1
OG0018158		NP_001275571.1
OG0018159		NP_001275588.1
OG0018160		NP_001275647.1
OG0018161		NP_001275724.1
OG0018162		NP_001275752.1
OG0018163		NP_001275925.1
OG0018164		NP_001275931.1
OG0018165		NP_001276025.1
OG0018166		NP_001276027.1
OG0018167		NP_001276028.1
OG0018168		NP_001276052.1
OG0018169		NP_001276325.1
OG0018170		NP_001276326.1
OG0018171		NP_001276680.1
OG0018172		NP_001276791.1
OG0018173		NP_001276897.1
OG0018174		NP_001276898.1
OG0018175		NP_001276904.1
OG0018176		NP_001276907.2
OG0018177		NP_001276919.2
OG0018178		NP_001277008.1
OG0018179		NP_001277261.2
OG0018180		NP_001277270.1
OG0018181		NP_001277622.1
OG0018182		NP_001277697.2
OG0018183		NP_001278.1
OG0018184		NP_001278210.2
OG0018185		NP_001278239.1
OG0018186		NP_001278485.1
OG0018187		NP_001278650.1
OG0018188		NP_001278651.1
OG0018189		NP_001278798.1
OG0018190		NP_001278801.1
OG0018191		NP_001278802.1
OG0018192		NP_001278803.1
OG0018193		NP_001278804.1
OG0018194		NP_001278849.1
OG0018195		NP_001278912.1
OG0018196		NP_001278928.1
OG0018197		NP_001278938.1
OG0018198		NP_001278959.1
OG0018199		NP_001278964.1
OG0018200		NP_001280126.1
OG0018201		NP_001280141.1
OG0018202		NP_001280142.1
OG0018203		NP_001280143.1
OG0018204		NP_001280220.1
OG0018205		NP_001280563.1
OG0018206		NP_001280624.1
OG0018207		NP_001280625.1
OG0018208		NP_001281090.1
OG0018209		NP_001281267.1
OG0018210		NP_001284507.1
OG0018211		NP_001284689.1
OG0018212		NP_001287.2
OG0018213		NP_001287755.1
OG0018214		NP_001287779.1
OG0018215		NP_001287780.1
OG0018216		NP_001287781.1
OG0018217		NP_001287783.1
OG0018218		NP_001287857.1
OG0018219		NP_001287858.1
OG0018220		NP_001287862.1
OG0018221		NP_001287867.1
OG0018222		NP_001287941.1
OG0018223		NP_001287942.1
OG0018224		NP_001287951.1
OG0018225		NP_001288067.1
OG0018226		NP_001288141.1
OG0018227		NP_001288160.1
OG0018228		NP_001288166.1
OG0018229		NP_001288171.1
OG0018230		NP_001288177.1
OG0018231		NP_001289947.1
OG0018232		NP_001289978.1
OG0018233		NP_001289990.1
OG0018234		NP_001290043.1
OG0018235		NP_001290056.1
OG0018236		NP_001290177.1
OG0018237		NP_001290179.1
OG0018238		NP_001290343.1
OG0018239		NP_001290345.1
OG0018240		NP_001290347.1
OG0018241		NP_001290543.1
OG0018242		NP_001290556.1
OG0018243		NP_001291204.1
OG0018244		NP_001291217.1
OG0018245		NP_001291278.1
OG0018246		NP_001291288.1
OG0018247		NP_001291348.1
OG0018248		NP_001291363.1
OG0018249		NP_001291364.1
OG0018250		NP_001291373.1
OG0018251		NP_001291408.1
OG0018252		NP_001291434.1
OG0018253		NP_001291466.1
OG0018254		NP_001291646.4
OG0018255		NP_001291700.1
OG0018256		NP_001291706.1
OG0018257		NP_001291708.1
OG0018258		NP_001291892.1
OG0018259		NP_001291899.1
OG0018260		NP_001291900.1
OG0018261		NP_001291931.1
OG0018262		NP_001291935.1
OG0018263		NP_001291936.1
OG0018264		NP_001292070.1
OG0018265		NP_001292553.1
OG0018266		NP_001293015.1
OG0018267		NP_001293064.1
OG0018268		NP_001293082.1
OG0018269		NP_001293083.1
OG0018270		NP_001293085.1
OG0018271		NP_001293097.1
OG0018272		NP_001293100.1
OG0018273		NP_001293136.1
OG0018274		NP_001293137.1
OG0018275		NP_001293139.1
OG0018276		NP_001294957.1
OG0018277		NP_001294960.1
OG0018278		NP_001294967.1
OG0018279		NP_001295051.1
OG0018280		NP_001295103.1
OG0018281		NP_001295105.1
OG0018282		NP_001295118.1
OG0018283		NP_001295122.1
OG0018284		NP_001295321.1
OG0018285		NP_001295420.1
OG0018286		NP_001296122.1
OG0018287		NP_001296360.1
OG0018288		NP_001296769.1
OG0018289		NP_001296790.1
OG0018290		NP_001297087.1
OG0018291		NP_001297088.1
OG0018292		NP_001297089.1
OG0018293		NP_001297090.1
OG0018294		NP_001297148.1
OG0018295		NP_001298127.1
OG0018296		NP_001299576.1
OG0018297		NP_001299582.1
OG0018298		NP_001300825.1
OG0018299		NP_001300872.1
OG0018300		NP_001300946.1
OG0018301		NP_001302462.1
OG0018302		NP_001303247.1
OG0018303		NP_001303621.1
OG0018304		NP_001303903.1
OG0018305		NP_001303905.1
OG0018306		NP_001303938.1
OG0018307		NP_001304022.1
OG0018308		NP_001304023.1
OG0018309		NP_001304024.1
OG0018310		NP_001304040.1
OG0018311		NP_001304051.1
OG0018312		NP_001304063.1
OG0018313		NP_001304064.1
OG0018314		NP_001304065.1
OG0018315		NP_001304066.1
OG0018316		NP_001304067.1
OG0018317		NP_001304095.1
OG0018318		NP_001304096.1
OG0018319		NP_001304106.1
OG0018320		NP_001304143.1
OG0018321		NP_001304157.1
OG0018322		NP_001304166.1
OG0018323		NP_001304263.1
OG0018324		NP_001304313.1
OG0018325		NP_001304674.1
OG0018326		NP_001304704.1
OG0018327		NP_001304824.1
OG0018328		NP_001304852.1
OG0018329		NP_001304872.1
OG0018330		NP_001304875.1
OG0018331		NP_001304909.1
OG0018332		NP_001304910.1
OG0018333		NP_001304911.1
OG0018334		NP_001304988.1
OG0018335		NP_001305115.1
OG0018336		NP_001305117.1
OG0018337		NP_001305136.1
OG0018338		NP_001305182.1
OG0018339		NP_001305259.1
OG0018340		NP_001305292.1
OG0018341		NP_001305327.1
OG0018342		NP_001305425.1
OG0018343		NP_001305426.1
OG0018344		NP_001305448.1
OG0018345		NP_001305645.1
OG0018346		NP_001305646.1
OG0018347		NP_001305647.1
OG0018348		NP_001305648.1
OG0018349		NP_001305649.1
OG0018350		NP_001305659.1
OG0018351		NP_001305778.1
OG0018352		NP_001305829.1
OG0018353		NP_001305855.1
OG0018354		NP_001305865.2
OG0018355		NP_001305866.1
OG0018356		NP_001305867.1
OG0018357		NP_001305963.1
OG0018358		NP_001306000.1
OG0018359		NP_001306064.1
OG0018360		NP_001306070.1
OG0018361		NP_001306086.1
OG0018362		NP_001306123.1
OG0018363		NP_001306124.1
OG0018364		NP_001306129.1
OG0018365		NP_001306582.1
OG0018366		NP_001306584.1
OG0018367		NP_001306595.1
OG0018368		NP_001306889.1
OG0018369		NP_001306920.1
OG0018370		NP_001306935.1
OG0018371		NP_001307194.1
OG0018372		NP_001307233.1
OG0018373		NP_001307234.1
OG0018374		NP_001307438.1
OG0018375		NP_001307439.1
OG0018376		NP_001307499.1
OG0018377		NP_001307515.1
OG0018378		NP_001307523.1
OG0018379		NP_001307526.1
OG0018380		NP_001307651.1
OG0018381		NP_001307670.1
OG0018382		NP_001307746.1
OG0018383		NP_001307774.1
OG0018384		NP_001307780.1
OG0018385		NP_001307781.1
OG0018386		NP_001307782.1
OG0018387		NP_001307783.1
OG0018388		NP_001307822.1
OG0018389		NP_001307827.1
OG0018390		NP_001307896.1
OG0018391		NP_001307958.1
OG0018392		NP_001308009.1
OG0018393		NP_001308012.1
OG0018394		NP_001308032.1
OG0018395		NP_001308033.1
OG0018396		NP_001308034.1
OG0018397		NP_001308035.1
OG0018398		NP_001308036.1
OG0018399		NP_001308037.1
OG0018400		NP_001308045.1
OG0018401		NP_001308055.1
OG0018402		NP_001308346.1
OG0018403		NP_001308368.1
OG0018404		NP_001308427.1
OG0018405		NP_001308575.1
OG0018406		NP_001308634.1
OG0018407		NP_001308640.1
OG0018408		NP_001308641.1
OG0018409		NP_001308642.1
OG0018410		NP_001308762.1
OG0018411		NP_001308763.1
OG0018412		NP_001308764.1
OG0018413		NP_001308765.1
OG0018414		NP_001308856.1
OG0018415		NP_001309133.1
OG0018416		NP_001309157.1
OG0018417		NP_001309158.1
OG0018418		NP_001309161.1
OG0018419		NP_001309162.1
OG0018420		NP_001309163.1
OG0018421		NP_001309165.1
OG0018422		NP_001309167.1
OG0018423		NP_001309177.1
OG0018424		NP_001309182.1
OG0018425		NP_001309184.1
OG0018426		NP_001309185.1
OG0018427		NP_001309254.1
OG0018428		NP_001309276.1
OG0018429		NP_001309277.1
OG0018430		NP_001309278.1
OG0018431		NP_001309293.1
OG0018432		NP_001309294.1
OG0018433		NP_001309296.1
OG0018434		NP_001309367.1
OG0018435		NP_001309368.1
OG0018436		NP_001309369.1
OG0018437		NP_001309370.1
OG0018438		NP_001309371.1
OG0018439		NP_001309372.1
OG0018440		NP_001309386.1
OG0018441		NP_001309811.1
OG0018442		NP_001309812.1
OG0018443		NP_001309813.1
OG0018444		NP_001309814.1
OG0018445		NP_001309815.1
OG0018446		NP_001309857.1
OG0018447		NP_001309858.1
OG0018448		NP_001309859.1
OG0018449		NP_001309860.1
OG0018450		NP_001309861.1
OG0018451		NP_001309862.1
OG0018452		NP_001309868.1
OG0018453		NP_001309900.1
OG0018454		NP_001309960.1
OG0018455		NP_001310002.1
OG0018456		NP_001310015.1
OG0018457		NP_001310017.1
OG0018458		NP_001310018.1
OG0018459		NP_001310019.1
OG0018460		NP_001310183.1
OG0018461		NP_001310184.1
OG0018462		NP_001310231.1
OG0018463		NP_001310250.1
OG0018464		NP_001310251.1
OG0018465		NP_001310252.1
OG0018466		NP_001310253.1
OG0018467		NP_001310254.1
OG0018468		NP_001310255.1
OG0018469		NP_001310256.1
OG0018470		NP_001310259.1
OG0018471		NP_001310351.1
OG0018472		NP_001310352.1
OG0018473		NP_001310353.1
OG0018474		NP_001310441.1
OG0018475		NP_001310565.1
OG0018476		NP_001310603.1
OG0018477		NP_001310605.1
OG0018478		NP_001310606.1
OG0018479		NP_001311015.1
OG0018480		NP_001311030.1
OG0018481		NP_001311045.1
OG0018482		NP_001311048.1
OG0018483		NP_001311051.1
OG0018484		NP_001311053.1
OG0018485		NP_001311054.1
OG0018486		NP_001311055.1
OG0018487		NP_001311226.1
OG0018488		NP_001311241.1
OG0018489		NP_001311242.1
OG0018490		NP_001311256.1
OG0018491		NP_001311257.1
OG0018492		NP_001311258.1
OG0018493		NP_001311262.1
OG0018494		NP_001311301.1
OG0018495		NP_001311304.1
OG0018496		NP_001311305.1
OG0018497		NP_001313287.1
OG0018498		NP_001313342.1
OG0018499		NP_001313343.1
OG0018500		NP_001315538.1
OG0018501		NP_001315564.1
OG0018502		NP_001316353.1
OG0018503		NP_001316485.1
OG0018504		NP_001316514.1
OG0018505		NP_001316683.1
OG0018506		NP_001316712.1
OG0018507		NP_001316867.1
OG0018508		NP_001316986.1
OG0018509		NP_001317012.1
OG0018510		NP_001317013.1
OG0018511		NP_001317016.1
OG0018512		NP_001317025.1
OG0018513		NP_001317042.1
OG0018514		NP_001317043.1
OG0018515		NP_001317044.1
OG0018516		NP_001317045.1
OG0018517		NP_001317046.1
OG0018518		NP_001317047.1
OG0018519		NP_001317103.1
OG0018520		NP_001317137.1
OG0018521		NP_001317141.1
OG0018522		NP_001317148.1
OG0018523		NP_001317165.1
OG0018524		NP_001317176.1
OG0018525		NP_001317177.1
OG0018526		NP_001317178.1
OG0018527		NP_001317217.1
OG0018528		NP_001317228.1
OG0018529		NP_001317229.1
OG0018530		NP_001317230.1
OG0018531		NP_001317232.1
OG0018532		NP_001317256.1
OG0018533		NP_001317261.1
OG0018534		NP_001317262.1
OG0018535		NP_001317329.1
OG0018536		NP_001317349.1
OG0018537		NP_001317361.1
OG0018538		NP_001317363.1
OG0018539		NP_001317372.1
OG0018540		NP_001317373.1
OG0018541		NP_001317397.1
OG0018542		NP_001317418.1
OG0018543		NP_001317505.1
OG0018544		NP_001317509.1
OG0018545		NP_001317526.1
OG0018546		NP_001317527.1
OG0018547		NP_001317533.1
OG0018548		NP_001317534.1
OG0018549		NP_001317547.1
OG0018550		NP_001317581.1
OG0018551		NP_001317621.1
OG0018552		NP_001317659.1
OG0018553		NP_001317692.1
OG0018554		NP_001317694.1
OG0018555		NP_001317945.1
OG0018556		NP_001317956.2
OG0018557		NP_001333082.1
OG0018558		NP_001333084.1
OG0018559		NP_001333158.1
OG0018560		NP_001333159.1
OG0018561		NP_001333160.1
OG0018562		NP_001333162.1
OG0018563		NP_001333163.1
OG0018564		NP_001333164.1
OG0018565		NP_001333416.1
OG0018566		NP_001333419.1
OG0018567		NP_001333420.1
OG0018568		NP_001333421.1
OG0018569		NP_001333422.1
OG0018570		NP_001333486.1
OG0018571		NP_001333519.1
OG0018572		NP_001333641.1
OG0018573		NP_001333642.1
OG0018574		NP_001333709.1
OG0018575		NP_001333840.1
OG0018576		NP_001333870.1
OG0018577		NP_001334749.1
OG0018578		NP_001334750.1
OG0018579		NP_001334751.1
OG0018580		NP_001334752.1
OG0018581		NP_001334753.1
OG0018582		NP_001334754.1
OG0018583		NP_001334755.1
OG0018584		NP_001334757.1
OG0018585		NP_001334872.1
OG0018586		NP_001334873.1
OG0018587		NP_001334892.1
OG0018588		NP_001334893.1
OG0018589		NP_001334894.1
OG0018590		NP_001334895.1
OG0018591		NP_001334896.1
OG0018592		NP_001334897.1
OG0018593		NP_001334898.1
OG0018594		NP_001334958.1
OG0018595		NP_001334959.1
OG0018596		NP_001334960.1
OG0018597		NP_001334961.1
OG0018598		NP_001334962.1
OG0018599		NP_001334963.1
OG0018600		NP_001335036.2
OG0018601		NP_001335058.1
OG0018602		NP_001335069.1
OG0018603		NP_001335098.1
OG0018604		NP_001335140.1
OG0018605		NP_001335141.1
OG0018606		NP_001335142.1
OG0018607		NP_001335144.1
OG0018608		NP_001335145.1
OG0018609		NP_001335146.1
OG0018610		NP_001335147.1
OG0018611		NP_001335148.1
OG0018612		NP_001335149.1
OG0018613		NP_001335150.1
OG0018614		NP_001335152.1
OG0018615		NP_001335159.1
OG0018616		NP_001335180.1
OG0018617		NP_001335181.1
OG0018618		NP_001335182.1
OG0018619		NP_001335245.1
OG0018620		NP_001335246.1
OG0018621		NP_001335247.1
OG0018622		NP_001335250.1
OG0018623		NP_001335251.1
OG0018624		NP_001335252.1
OG0018625		NP_001335253.1
OG0018626		NP_001335254.1
OG0018627		NP_001335255.1
OG0018628		NP_001335256.1
OG0018629		NP_001335257.1
OG0018630		NP_001335258.1
OG0018631		NP_001335259.1
OG0018632		NP_001335260.1
OG0018633		NP_001335301.1
OG0018634		NP_001335363.1
OG0018635		NP_001335415.1
OG0018636		NP_001335418.1
OG0018637		NP_001335419.1
OG0018638		NP_001335420.1
OG0018639		NP_001335423.1
OG0018640		NP_001335427.1
OG0018641		NP_001335432.1
OG0018642		NP_001335438.1
OG0018643		NP_001335470.1
OG0018644		NP_001335609.1
OG0018645		NP_001335634.1
OG0018646		NP_001335886.1
OG0018647		NP_001336141.1
OG0018648		NP_001336142.1
OG0018649		NP_001336143.1
OG0018650		NP_001336144.1
OG0018651		NP_001336145.1
OG0018652		NP_001336146.1
OG0018653		NP_001336147.1
OG0018654		NP_001336148.1
OG0018655		NP_001336149.1
OG0018656		NP_001336150.1
OG0018657		NP_001336151.1
OG0018658		NP_001336152.1
OG0018659		NP_001336153.1
OG0018660		NP_001336154.1
OG0018661		NP_001336155.1
OG0018662		NP_001336156.1
OG0018663		NP_001336165.1
OG0018664		NP_001336166.1
OG0018665		NP_001336167.1
OG0018666		NP_001336198.1
OG0018667		NP_001336199.1
OG0018668		NP_001336207.1
OG0018669		NP_001336208.1
OG0018670		NP_001336216.1
OG0018671		NP_001336217.1
OG0018672		NP_001336221.1
OG0018673		NP_001336222.1
OG0018674		NP_001336223.1
OG0018675		NP_001336224.1
OG0018676		NP_001336225.1
OG0018677		NP_001336231.1
OG0018678		NP_001336233.1
OG0018679		NP_001336234.1
OG0018680		NP_001336235.1
OG0018681		NP_001336267.1
OG0018682		NP_001336269.1
OG0018683		NP_001336270.1
OG0018684		NP_001336271.1
OG0018685		NP_001336342.1
OG0018686		NP_001336343.1
OG0018687		NP_001336344.1
OG0018688		NP_001336345.1
OG0018689		NP_001336346.1
OG0018690		NP_001336347.1
OG0018691		NP_001336417.1
OG0018692		NP_001336418.1
OG0018693		NP_001336422.1
OG0018694		NP_001336423.1
OG0018695		NP_001336424.1
OG0018696		NP_001336425.1
OG0018697		NP_001336426.1
OG0018698		NP_001336427.1
OG0018699		NP_001336428.1
OG0018700		NP_001336429.1
OG0018701		NP_001336430.1
OG0018702		NP_001336431.1
OG0018703		NP_001336432.1
OG0018704		NP_001336433.1
OG0018705		NP_001336435.1
OG0018706		NP_001336436.1
OG0018707		NP_001336437.1
OG0018708		NP_001336438.1
OG0018709		NP_001336439.1
OG0018710		NP_001336440.1
OG0018711		NP_001336441.1
OG0018712		NP_001336443.1
OG0018713		NP_001336444.1
OG0018714		NP_001336445.1
OG0018715		NP_001336446.1
OG0018716		NP_001336447.1
OG0018717		NP_001336450.1
OG0018718		NP_001336451.1
OG0018719		NP_001336453.1
OG0018720		NP_001336686.1
OG0018721		NP_001336690.1
OG0018722		NP_001336691.1
OG0018723		NP_001336738.1
OG0018724		NP_001336998.1
OG0018725		NP_001336999.1
OG0018726		NP_001337.2
OG0018727		NP_001337091.1
OG0018728		NP_001337133.1
OG0018729		NP_001337134.1
OG0018730		NP_001337135.1
OG0018731		NP_001337137.1
OG0018732		NP_001337138.1
OG0018733		NP_001337139.1
OG0018734		NP_001337461.1
OG0018735		NP_001337462.1
OG0018736		NP_001337463.1
OG0018737		NP_001337464.1
OG0018738		NP_001337465.1
OG0018739		NP_001337466.1
OG0018740		NP_001337467.1
OG0018741		NP_001337468.1
OG0018742		NP_001337469.1
OG0018743		NP_001337470.1
OG0018744		NP_001337471.1
