Orthogroup	HabuProteins	HumanProteins
OG0002480	XP_015687829.1	NP_001305465.1, NP_001305466.1, NP_001305467.1, NP_005833.1
OG0002481	XP_015687916.1, XP_029138780.1	NP_000124.1, NP_001300842.1, XP_005262454.1
OG0002482	XP_015688006.1	NP_001350605.1, NP_005485.1, NP_490647.1, XP_005249572.1
OG0002483	XP_015688041.1	NP_001307488.1, NP_001307489.1, NP_149016.2, XP_047304677.1
OG0002484	XP_029138845.1, XP_029142544.1	NP_001258547.1, NP_060077.1, XP_005259070.1
OG0002485	XP_029138849.1, XP_029142196.1	NP_001073903.2, NP_001375414.1, XP_011524713.1
OG0002486	XP_029138875.1	NP_001152859.1, NP_001152860.1, NP_703147.2, XP_016879662.1
OG0002487	XP_029138892.1	NP_001381684.1, NP_001381685.1, NP_055541.1, XP_005257917.1
OG0002488	XP_029138911.1	NP_001358280.1, NP_001358281.1, NP_620166.3, XP_011513427.1
OG0002489	XP_029138916.1	NP_001231063.1, NP_001307890.1, NP_005195.2, XP_016871198.1
OG0002490	XP_029138959.1	NP_001180405.1, NP_443193.1, NP_619732.2, XP_016865724.1
OG0002491	XP_029138981.1	NP_001018099.1, NP_001263314.1, NP_078887.2, XP_011520311.1
OG0002492	XP_029138984.1	NP_001018110.1, NP_001272829.1, NP_056347.1, NP_689664.3
OG0002493	XP_029139035.1, XP_029140688.1	NP_001138792.1, NP_055509.2, XP_011517543.2
OG0002494	XP_029139065.1	NP_000126.2, NP_001018122.1, NP_001273096.1, NP_001338759.1
OG0002495	XP_029139069.1	NP_001257383.1, NP_001257384.1, NP_008945.2, XP_011521125.1
OG0002496	XP_029139085.1, XP_029142715.1	NP_001294852.1, NP_002965.1, NP_008850.1
OG0002497	XP_029139107.1	NP_000751.1, NP_724781.1, NP_758519.1, XP_047302709.1
OG0002498	XP_029139201.1	NP_001371294.1, NP_001371295.1, NP_001371296.1, NP_065858.1
OG0002499	XP_029139232.1	NP_001116291.1, NP_001274141.1, NP_065867.2, XP_047282102.1
OG0002500	XP_029139294.1	NP_001382306.1, NP_001382307.1, NP_001382867.1, NP_660359.2
OG0002501	XP_029139323.1	NP_001265576.1, NP_001265577.1, NP_005332.1, XP_047274820.1
OG0002502	XP_029139329.1	NP_001278522.1, NP_001278523.1, NP_055917.1, XP_006710626.1
OG0002503	XP_029139352.1	NP_001365142.1, NP_001365143.1, NP_872363.1, XP_047282756.1
OG0002504	XP_029139459.1, XP_029139895.1	NP_115560.1, XP_016857972.2, XP_047295535.1
OG0002505	XP_029139561.1	NP_001398078.1, NP_057040.2, NP_666499.1, NP_666500.1
OG0002506	XP_029139563.1	NP_001265840.1, NP_005823.1, NP_852006.1, XP_011510627.1
OG0002507	XP_029139585.1	NP_001230943.1, NP_001230944.1, NP_710152.1, XP_011519228.1
OG0002508	XP_029139630.1	NP_001092093.2, NP_001258152.2, NP_001373054.1, NP_443075.3
OG0002509	XP_029139716.1	NP_001288061.1, NP_001397973.1, NP_055767.3, XP_011519668.2
OG0002510	XP_029139743.1, XP_029143021.1	NP_001035370.1, NP_001238830.1, NP_004224.1
OG0002511	XP_029139752.1	NP_001182612.1, NP_001182613.1, NP_003234.2, XP_006710930.1
OG0002512	XP_029139766.1, XP_029143204.1	NP_001350330.1, NP_006250.1, XP_016863904.2
OG0002513	XP_029139772.1	NP_001340845.1, NP_003023.1, NP_775323.1, NP_775324.1
OG0002514	XP_029139780.1, XP_029140989.1	NP_001073892.3, XP_011532443.1, XP_016874587.1
OG0002515	XP_029139938.1	NP_001096654.1, NP_001264242.1, NP_001264243.1, XP_011519806.1
OG0002516	XP_029140012.1	NP_001001550.1, NP_001001555.1, NP_001337745.2, NP_001357937.1
OG0002517	XP_029140022.1	NP_001129120.1, NP_001278910.1, NP_001278913.1, NP_002835.2
OG0002518	XP_029140106.1	NP_001007090.3, NP_001186693.1, NP_002837.1, XP_024308649.2
OG0002519	XP_029140162.1, XP_029140405.1	NP_001354427.1, NP_207837.2, XP_011521705.1
OG0002520	XP_029140269.1	NP_001316386.1, NP_001316387.1, NP_689723.1, XP_011528216.1
OG0002521	XP_029140273.1	NP_001411042.1, NP_004361.3, NP_542376.2, XP_047274140.1
OG0002522	XP_029140306.1	NP_001153619.1, NP_001153620.1, NP_085140.2, XP_011535490.1
OG0002523	XP_029140331.1, XP_029142703.1, XP_029142777.1	NP_003807.1, XP_011542984.1
OG0002524	XP_029140352.1, XP_029141119.1	NP_001171748.1, NP_061940.1, XP_047298145.1
OG0002525	XP_029140436.1	NP_001308810.1, NP_001308811.1, NP_078911.3, XP_005252184.1
OG0002526	XP_029140508.1	NP_001358344.1, NP_001375381.1, NP_065716.1, XP_016885169.1
OG0002527	XP_029140537.1	NP_001120687.1, NP_001120688.1, NP_005254.2, XP_005270806.1
OG0002528	XP_029140553.1	NP_001309760.1, NP_001309763.1, NP_114119.2, XP_047305006.1
OG0002529	XP_029140609.1	NP_001397910.1, NP_006130.1, NP_036224.1, XP_047299978.1
OG0002530	XP_029140651.1, XP_029141038.1	NP_694574.3, XP_011521784.1, XP_011534892.1
OG0002531	XP_029140711.1	NP_001128525.1, NP_001128526.1, NP_068577.2, XP_005253102.1
OG0002532	XP_029140740.1	NP_001166938.1, NP_001287766.1, NP_690599.1, XP_054189114.1
OG0002533	XP_029140841.1	NP_001093167.1, NP_775836.4, XP_006715829.1, XP_011513505.1
OG0002534	XP_029140973.1	NP_001127909.1, NP_001127910.1, NP_001127911.1, NP_665696.1
OG0002535	XP_029141016.1	NP_001070248.2, NP_001265352.1, NP_001265354.2, NP_443124.4
OG0002536	XP_029141094.1	NP_008912.2, NP_775291.1, NP_775292.1, XP_016870651.1
OG0002537	XP_029141215.1	NP_001153639.1, NP_001153640.1, NP_001153641.1, NP_079117.3
OG0002538	XP_029141244.1	NP_055138.2, NP_114439.1, NP_114440.1, NP_114441.1
OG0002539	XP_029141477.1	NP_001243300.1, NP_001243301.1, NP_078956.2, XP_011518669.1
OG0002540	XP_029141495.1	NP_055483.2, NP_149081.1, NP_683701.2, XP_005246249.1
OG0002541	XP_029141511.1	NP_001239436.1, NP_001269392.1, NP_001269393.1, NP_001276068.1
OG0002542	XP_029141588.1	NP_001073283.1, NP_001371827.1, NP_848640.1, XP_047275192.1
OG0002543	XP_029141606.1	NP_001129632.1, NP_001129633.1, NP_775789.3, XP_011515769.1
OG0002544	XP_029141658.1	NP_001258924.1, NP_001258925.1, NP_001258926.1, NP_115996.1
OG0002545	XP_029141698.1	NP_112178.2, NP_776160.2, XP_011508323.1, XP_047303627.1
OG0002546	XP_029141831.1	NP_001132986.1, NP_001132987.1, NP_444511.1, XP_011529148.1
OG0002547	XP_029141956.1	NP_001393739.1, NP_005218.1, NP_872631.1, NP_872632.2
OG0002548	XP_029142017.1	NP_001120863.1, NP_001276922.1, NP_631902.2, XP_024308464.1
OG0002549	XP_029142145.1	NP_001008212.1, NP_001008213.1, NP_001008214.1, NP_068815.2
OG0002550	XP_029142190.1	NP_001284347.1, NP_005959.2, NP_112480.2, XP_005272535.1
OG0002551	XP_029142239.1, XP_029142240.1, XP_029142241.1, XP_029142243.1, XP_029142660.1	
OG0002552	XP_029142310.1	NP_001193594.1, NP_001307176.1, NP_443100.1, XP_016858324.1
OG0002553	XP_029142381.1, XP_029142837.1	NP_001278789.1, NP_005520.4, XP_011539620.1
OG0002554	XP_029142417.1	NP_001004353.2, NP_001243628.1, NP_001243629.1, NP_001243630.1
OG0002555	XP_029142636.1, XP_029142722.1	NP_001780.2, NP_963861.1, XP_047305319.1
OG0002556	XP_029142751.1	NP_001129115.1, NP_001129116.1, NP_057305.1, XP_011535946.1
OG0002557	XP_029142756.1	NP_001358249.1, NP_001358250.1, NP_872306.1, XP_006711920.1
OG0002558	XP_029142892.1	NP_001335641.1, NP_001335642.1, NP_001335643.1, NP_001335644.1
OG0002559	XP_029143086.1	NP_003336.1, NP_919235.1, NP_919236.1, NP_919237.1
OG0002560	XP_029143142.1	NP_061113.1, NP_061838.1, NP_937796.1, XP_011512998.1
OG0002561	XP_029143146.1	NP_001307128.1, NP_001307130.1, NP_219486.1, XP_006711690.1
OG0002562	XP_029143161.1	NP_001364085.1, NP_996994.1, NP_996999.1, XP_005249842.1
OG0002563	XP_029143173.1	NP_001258604.1, NP_001306167.1, NP_001342386.1, XP_016866378.1
OG0002564	XP_029143192.1	NP_000750.1, NP_001171618.1, NP_757373.1, NP_757374.2
OG0002565		NP_000032.1, NP_001289617.1, NP_001289618.1, NP_001289619.1, NP_001289620.1
OG0002566		NP_000191.1, NP_001009181.1, NP_002150.1, NP_003145.1, XP_047306148.1
OG0002567		NP_000238.1, NP_001170990.1, NP_001276081.1, NP_001276089.1, NP_005922.2
OG0002568		NP_000409.1, NP_001244335.1, NP_001244336.1, NP_001244926.1, XP_047290022.1
OG0002569		NP_000573.1, NP_001035147.1, NP_001035149.1, NP_001238758.1, NP_001238759.1
OG0002570		NP_001004056.1, NP_001004057.1, NP_005298.2, NP_892027.2, XP_011511749.1
OG0002571		NP_001004465.1, NP_001004466.1, NP_039226.1, NP_039227.1, NP_039228.1
OG0002572		NP_001004712.1, NP_001004714.1, NP_001005483.1, NP_001005486.2, NP_001372958.1
OG0002573		NP_001004750.1, NP_001005567.2, NP_001382181.1, NP_149419.2, NP_149420.4
OG0002574		NP_001005332.1, NP_001005333.1, NP_001229291.1, NP_008917.3, XP_011529137.1
OG0002575		NP_001005850.2, NP_001258085.3, NP_001374966.1, NP_776193.3, XP_005259439.1
OG0002576		NP_001007468.1, NP_001245254.1, NP_001245255.1, NP_001245256.1, NP_055590.2
OG0002577		NP_001027568.1, NP_001369704.1, NP_001369705.1, NP_071763.2, NP_660095.1
OG0002578		NP_001032457.1, NP_001032893.1, NP_001182186.1, XP_047272452.1, XP_047299133.1
OG0002579		NP_001035984.1, NP_001035985.1, NP_001035986.1, NP_115697.2, XP_011510285.1
OG0002580		NP_001070971.1, NP_001070972.1, NP_001070973.1, NP_001070974.1, NP_733786.2
OG0002581		NP_001091063.2, NP_001091065.1, NP_001091073.2, NP_001091074.1, XP_016885235.1
OG0002582		NP_001092084.1, NP_001092085.1, NP_001258755.1, NP_112582.3, XP_011537092.1
OG0002583		NP_001092305.1, NP_060186.2, NP_996776.2, XP_005273903.1, XP_011543291.1
OG0002584		NP_001116859.1, NP_001158724.1, NP_149021.2, NP_149440.1, XP_016885729.1
OG0002585		NP_001119535.1, NP_001238803.2, NP_001382144.2, NP_001382145.1, NP_085045.3
OG0002586		NP_001135389.1, NP_001296355.1, NP_001296356.1, NP_001362823.1, NP_976044.2
OG0002587		NP_001138353.1, NP_001138354.1, NP_001138355.1, NP_694571.2, XP_011536248.1
OG0002588		NP_001157149.1, NP_055222.3, NP_741979.1, NP_741980.1, NP_741981.1
OG0002589		NP_001157196.1, NP_001275512.1, NP_001366619.1, NP_001366620.1, XP_047275959.1
OG0002590		NP_001159474.2, NP_001159475.2, NP_001159476.2, NP_861438.3, XP_011528292.1
OG0002591		NP_001161442.1, NP_001161443.1, NP_001161444.1, NP_079193.2, XP_005262253.1
OG0002592		NP_001164278.1, NP_001309395.1, NP_001309396.1, NP_065228.4, XP_047275523.1
OG0002593		NP_001167571.1, NP_065151.2, NP_127501.1, NP_127503.1, XP_047304568.1
OG0002594		NP_001171663.1, NP_001171664.1, NP_937829.3, NP_937830.3, NP_937831.1
OG0002595		NP_001182123.1, NP_001182124.1, NP_001238893.1, NP_071395.2, XP_016873602.1
OG0002596		NP_001182201.1, NP_001278206.1, NP_001342463.1, NP_112563.1, NP_112564.1
OG0002597		NP_001193575.1, NP_001193576.1, NP_001193577.1, NP_065693.2, XP_016873500.1
OG0002598		NP_001243816.1, NP_001243817.1, NP_001243818.1, NP_001353007.1, NP_694581.1
OG0002599		NP_001257320.1, NP_001257321.1, NP_803876.1, NP_958834.1, XP_011529989.1
OG0002600		NP_001258982.1, NP_150638.1, NP_619644.1, NP_982287.1, XP_047272375.1
OG0002601		NP_001263255.1, NP_001263256.1, NP_653186.2, NP_700357.1, XP_006718493.1
OG0002602		NP_001268.2, NP_001363148.1, NP_001363149.1, NP_997634.1, XP_047282271.1
OG0002603		NP_001273140.1, NP_001273141.1, NP_001273142.1, NP_115632.1, XP_011537134.1
OG0002604		NP_001278417.1, NP_001278418.1, NP_001278419.1, NP_001278420.1, NP_689567.4
OG0002605		NP_001278769.1, NP_001278770.1, NP_001278771.1, NP_001278772.1, NP_001278773.1
OG0002606		NP_001290348.1, NP_660215.1, NP_848651.2, XP_006714270.1, XP_016857901.1
OG0002607		NP_001291357.1, NP_001291358.1, NP_001291360.1, NP_689900.1, XP_047272865.1
OG0002608		NP_001304943.1, NP_001304951.1, NP_009091.3, NP_112145.1, XP_016866228.1
OG0002609		NP_001304992.1, NP_001358210.1, NP_001358211.1, NP_001358212.1, XP_011531450.1
OG0002610		NP_001305170.1, NP_001305171.1, NP_001305172.1, NP_689923.3, XP_016871334.1
OG0002611		NP_001306125.1, NP_001306126.1, NP_001306127.1, NP_001306130.1, NP_002955.2
OG0002612		NP_001307127.1, NP_002272.2, NP_002273.3, NP_002274.1, XP_005268923.1
OG0002613		NP_001308340.1, NP_001374276.1, NP_001374277.1, NP_114123.2, XP_011526650.1
OG0002614		NP_001316922.1, NP_001316923.1, NP_001368875.1, NP_861456.1, XP_011513676.1
OG0002615		NP_001332932.1, NP_001332933.1, NP_001332934.1, NP_001332935.1, NP_078936.1
OG0002616		NP_001338018.1, NP_001338019.1, NP_001338020.1, NP_071910.3, XP_016875295.1
OG0002617		NP_001342448.1, NP_001342451.1, NP_001345378.1, XP_024308083.1, XP_024308092.2
OG0002618		NP_001346993.1, NP_001347000.1, NP_001355058.1, NP_001355060.1, NP_001355061.1
OG0002619		NP_001354414.1, NP_001354415.1, NP_001354416.1, NP_001354417.1, NP_037431.3
OG0002620		NP_001356686.1, NP_113623.1, NP_653322.1, XP_011543749.1, XP_047272121.1
OG0002621		NP_001365180.1, NP_001365181.1, NP_001365182.1, NP_001365183.1, NP_001365184.1
OG0002622		NP_001369263.1, NP_001369264.1, NP_001369265.1, NP_001369266.1, NP_001369267.1
OG0002623		NP_001373027.1, NP_002541.2, NP_002542.4, NP_036505.3, XP_047292113.1
OG0002624		NP_001380361.1, NP_001380362.1, NP_001380363.1, NP_001380364.1, NP_001380365.1
OG0002625		NP_001381130.1, NP_001381131.1, NP_001381132.1, NP_003077.2, XP_006717305.1
OG0002626		NP_001381161.1, NP_001381162.1, NP_001381163.1, NP_002953.2, XP_016857518.1
OG0002627		NP_001382954.1, NP_001382955.1, NP_001382956.1, XP_047297071.1, XP_047297072.1
OG0002628		NP_001384377.1, NP_001384379.1, NP_001384380.1, NP_001384381.1, NP_001384382.1
OG0002629		NP_001400396.1, NP_001400397.1, NP_001400398.1, NP_001400399.1, XP_047284275.1
OG0002630		NP_001691.1, NP_001963.1, NP_002768.3, XP_011526438.1, XP_054185414.1
OG0002631		NP_005290.2, NP_006009.2, NP_115943.1, NP_683765.2, NP_808219.1
OG0002632		NP_853512.1, NP_853513.2, NP_853515.2, NP_853517.2, XP_011522716.1
OG0002633		XP_016885737.2, XP_024308356.2, XP_047273927.1, XP_047298893.1, XP_047299246.1
OG0002634		XP_047275589.1, XP_047275590.1, XP_047275591.1, XP_047275592.1, XP_047275593.1
OG0002635		XP_047275614.1, XP_047275615.1, XP_047275616.1, XP_047275617.1, XP_047275618.1
OG0002636		XP_047285918.1, XP_047285919.1, XP_047285920.1, XP_047285921.1, XP_047285922.1
OG0002637		XP_047289354.1, XP_047299181.1, XP_047299183.1, XP_047299193.1, XP_047299194.1
OG0002638		XP_047292854.1, XP_047292865.1, XP_047299216.1, XP_047299224.1, XP_047299225.1
OG0002639	XP_015665401.1, XP_015668768.1, XP_029138961.1	NP_004334.1
OG0002640	XP_015665413.1, XP_015680021.1	NP_115940.2, XP_047295501.1
OG0002641	XP_015665417.1, XP_015673703.1, XP_015677049.1	NP_005707.1
OG0002642	XP_015665418.1	NP_001274458.1, NP_778148.2, XP_047294126.1
OG0002643	XP_015665465.1, XP_015685939.1	NP_001010926.1, XP_005244808.1
OG0002644	XP_015665491.1, XP_015683303.1	NP_005215.1, XP_005259570.1
OG0002645	XP_015665502.1, XP_015665503.1	NP_001138637.1, NP_112594.1
OG0002646	XP_015665509.1, XP_015673929.1	NP_001310.3, NP_001316534.1
OG0002647	XP_015665511.1, XP_015665512.1	NP_570719.1, XP_011525985.1
OG0002648	XP_015665531.1, XP_015669937.1	NP_005018.2, NP_852664.1
OG0002649	XP_015665542.1	NP_001009998.1, NP_116016.1, XP_006722728.1
OG0002650	XP_015665553.2	NP_001051.1, NP_963998.2, XP_011526516.1
OG0002651	XP_015665556.1	NP_114124.1, NP_619638.2, XP_047295454.1
OG0002652	XP_015665560.1, XP_015685399.1	NP_060267.2, NP_079514.1
OG0002653	XP_015665571.1, XP_015686207.1	NP_000114.3, NP_001191354.2
OG0002654	XP_015665632.1, XP_015687938.1	NP_653259.3, XP_006719985.1
OG0002655	XP_015665639.1, XP_029138830.1	NP_001152794.1, NP_001152795.1
OG0002656	XP_015665644.1, XP_015665645.1	NP_055268.1, NP_940818.1
OG0002657	XP_015665663.1, XP_015674139.1	NP_001238863.1, NP_009052.4
OG0002658	XP_015665669.1, XP_015682113.1, XP_015682114.1	NP_003080.2
OG0002659	XP_015665682.1, XP_015681510.1	NP_067051.2, XP_011525496.1
OG0002660	XP_015665686.1	NP_031398.2, NP_987095.1, XP_047291237.1
OG0002661	XP_015665695.1	NP_001073926.1, NP_001335497.1, XP_005259486.1
OG0002662	XP_015665699.1	NP_001382418.1, NP_006170.1, XP_011525310.1
OG0002663	XP_015665705.2, XP_029138974.1	NP_036583.2, XP_005258750.1
OG0002664	XP_015665724.1, XP_015684879.1, XP_015684890.1	XP_011544021.1
OG0002665	XP_015665747.1, XP_015683187.1	NP_055746.3, XP_047294376.1
OG0002666	XP_015665756.1, XP_015681102.1	NP_001356716.1, NP_004976.2
OG0002667	XP_015665766.1, XP_029139432.1	NP_004661.2, NP_005434.4
OG0002668	XP_015665776.1, XP_015684892.1, XP_029142619.1	NP_003312.3
OG0002669	XP_015665803.1, XP_015678827.2, XP_015678832.1	XP_047289838.1
OG0002670	XP_015665823.1, XP_015674339.1	NP_055290.1, XP_016882087.1
OG0002671	XP_015665858.1	NP_001167637.1, NP_004685.2, XP_024306789.2
OG0002672	XP_015665884.1, XP_015667180.1	NP_001265111.1, NP_037483.1
OG0002673	XP_015665920.1, XP_015665922.1	NP_001120700.1, NP_006798.1
OG0002674	XP_015665927.1, XP_015683011.1	NP_003101.3, XP_011523438.1
OG0002675	XP_015665929.1	NP_001245177.1, NP_954871.1, XP_006722178.1
OG0002676	XP_015665935.1, XP_015679229.1, XP_015680406.1	NP_001398059.1
OG0002677	XP_015665943.1	NP_001207417.1, NP_001207418.1, NP_001248.1
OG0002678	XP_015665945.1, XP_015666223.2	NP_001363156.1, NP_003875.3
OG0002679	XP_015665962.1, XP_015666098.1	NP_006537.3, NP_006538.2
OG0002680	XP_015665970.1	NP_001356326.1, NP_061825.2, XP_011523029.1
OG0002681	XP_015665991.1, XP_015684121.1	NP_001352906.1, NP_443070.6
OG0002682	XP_015666007.1, XP_015683691.1, XP_015683692.1	NP_001230106.1
OG0002683	XP_015666018.1, XP_015666019.1, XP_015684811.1, XP_015684812.1	
OG0002684	XP_015666022.1, XP_015684397.1	NP_116200.2, XP_005271766.1
OG0002685	XP_015666037.1, XP_015679482.1, XP_015682776.1	NP_057315.3
OG0002686	XP_015666044.1, XP_015678373.1	NP_001139020.1, XP_047304216.1
OG0002687	XP_015666045.1, XP_015681207.1	NP_001230575.1, NP_006101.1
OG0002688	XP_015666058.1	NP_001005340.1, NP_002501.1, XP_047275732.1
OG0002689	XP_015666089.1, XP_015666091.1	NP_060416.1, XP_047276506.1
OG0002690	XP_015666156.1, XP_029138878.1	NP_065803.2, XP_016871941.1
OG0002691	XP_015666159.1	NP_001229631.1, NP_775847.2, XP_016871594.1
OG0002692	XP_015666206.1, XP_015666207.1, XP_015666208.1	NP_001029102.1
OG0002693	XP_015666220.1, XP_029138871.1	NP_036417.1, NP_653234.2
OG0002694	XP_015666235.1	NP_001271342.1, NP_001271345.1, NP_036392.2
OG0002695	XP_015666242.1, XP_015686467.1	NP_001258142.1, NP_067022.1
OG0002696	XP_015666267.1	NP_001278885.1, NP_001278886.1, XP_005248285.1
OG0002697	XP_015666271.1, XP_015674047.2	NP_060899.2, XP_016865119.1
OG0002698	XP_015666296.1	NP_001094887.1, NP_001094896.1, NP_001355126.1
OG0002699	XP_015666313.1, XP_015680264.1, XP_015680265.1	NP_001361676.1
OG0002700	XP_015666318.1, XP_015666319.1, XP_029138951.1	XP_047274796.1
OG0002701	XP_015666362.1	NP_001243338.1, NP_443172.1, XP_006710391.1
OG0002702	XP_015666381.1	NP_001009881.1, NP_056084.1, XP_005270733.1
OG0002703	XP_015666391.1, XP_015678337.1, XP_029140597.1	NP_001095132.1
OG0002704	XP_015666408.1	NP_001253.1, NP_001416604.1, NP_523240.1
OG0002705	XP_015666413.2, XP_015670685.1	NP_004813.2, XP_006721658.1
OG0002706	XP_015666416.2, XP_029142566.1	NP_000632.1, NP_001254647.1
OG0002707	XP_015666429.1, XP_015679146.1	NP_056444.3, XP_006723200.1
OG0002708	XP_015666434.2, XP_029141555.1, XP_029142925.1	NP_060275.2
OG0002709	XP_015666436.2, XP_015671190.1, XP_015678463.1	XP_005257825.1
OG0002710	XP_015666439.1, XP_015666440.1, XP_015684632.1	NP_001350626.1
OG0002711	XP_015666441.1, XP_015685465.1	NP_004533.1, XP_054185658.1
OG0002712	XP_015666451.1, XP_029141568.1	NP_079390.3, XP_011537058.1
OG0002713	XP_015666477.1, XP_015666485.1	NP_001019851.1, XP_005264464.1
OG0002714	XP_015666480.1	NP_001264105.1, NP_877435.3, XP_016877550.1
OG0002715	XP_015666504.1	NP_001013865.1, NP_079031.2, XP_011520324.2
OG0002716	XP_015666510.1	NP_001028731.1, NP_001028732.1, NP_570722.2
OG0002717	XP_015666517.1	NP_001307858.1, NP_001307859.1, NP_004483.1
OG0002718	XP_015666531.1	NP_001035540.1, NP_001035543.1, XP_011519989.1
OG0002719	XP_015666538.1, XP_029138992.1	NP_003083.1, NP_937863.1
OG0002720	XP_015666610.1, XP_015679368.1	NP_005101.1, XP_016859290.1
OG0002721	XP_015666669.1, XP_015666670.1	NP_001010924.1, XP_011517680.1
OG0002722	XP_015666676.1, XP_015666677.1, XP_015666679.1	NP_001192244.1
OG0002723	XP_015666698.1, XP_015666699.1, XP_015666701.1	NP_036557.1
OG0002724	XP_015666700.1	NP_001217.2, NP_116787.1, XP_047272200.1
OG0002725	XP_015666738.1, XP_015676502.2	NP_631913.3, NP_640336.1
OG0002726	XP_015666744.1, XP_015679842.1	NP_001381939.1, XP_016858338.1
OG0002727	XP_015666746.1	NP_001363692.1, NP_004664.1, XP_047289667.1
OG0002728	XP_015666747.1	NP_001311239.1, NP_001311240.1, NP_055679.1
OG0002729	XP_015666756.1	NP_001004128.1, NP_002817.2, XP_047282186.1
OG0002730	XP_015666767.1	NP_001310446.1, NP_001310447.1, NP_006735.2
OG0002731	XP_015666776.1, XP_015684226.1, XP_015684227.1	NP_001025172.1
OG0002732	XP_015666778.1, XP_015684797.1, XP_029140082.1	NP_038479.1
OG0002733	XP_015666781.1	NP_001120654.2, NP_060601.4, XP_011538220.1
OG0002734	XP_015666783.1	NP_001182684.1, NP_859529.2, XP_011538048.1
OG0002735	XP_015666808.1, XP_015668760.1	NP_001073972.2, XP_016881744.1
OG0002736	XP_015666834.1	NP_001029195.1, NP_001029196.1, NP_061973.1
OG0002737	XP_015666860.1	NP_001307173.1, NP_653227.1, XP_005270524.1
OG0002738	XP_015666861.1	NP_001182760.2, NP_001365118.1, XP_016855911.1
OG0002739	XP_015666870.1, XP_015666871.1, XP_015672602.1	NP_001087195.1
OG0002740	XP_015666879.1	NP_000801.1, NP_001158509.1, XP_005268315.1
OG0002741	XP_015666891.1	NP_001106997.1, NP_689500.2, XP_005256381.1
OG0002742	XP_015666924.1	NP_001243111.1, NP_001243112.1, NP_037407.4
